# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		8863		3614		3024
1		8079		7195		3112
2		7645		10811		3151
3		7429		14396		3177
4		7080		17995		3183
5		6860		21593		3202
6		6765		25172		3202
7		6648		28747		3198
8		6549		32292		3194
9		6418		35869		3224
10		6219		39465		3256
11		6135		43060		3256
12		5987		46679		3296
13		5921		50244		3289
14		5825		53876		3271
15		5701		57471		3280
16		5571		61024		3298
17		5473		64634		3299
18		5021		65583		3277
19		4762		66446		3270
20		4467		67104		3261
21		4302		67689		3278
22		4147		68209		3265
23		3992		68662		3260
24		3866		69125		3273
25		3751		69549		3250
26		3637		69927		3268
27		3540		70269		3287
28		3469		70566		3281
29		3381		70845		3298
30		3327		71076		3290
31		3241		71330		3271
32		3222		71584		3280
33		3147		71812		3281
34		3117		72014		3268
35		3069		72215		3273
36		3015		72403		3288
37		2985		72573		3287
38		2930		72754		3280
39		2922		72937		3286
40		2868		73072		3278
41		2831		73212		3279
42		2802		73360		3289
43		2789		73481		3292
44		2749		73609		3301
45		2716		73706		3300
46		2713		73822		3305
47		2716		73935		3322
48		2689		74039		3330
49		2675		74130		3331
50		2674		74224		3329
51		2646		74324		3335
52		2603		74413		3317
53		2584		74484		3313
54		2576		74551		3309
55		2561		74615		3302
56		2546		74696		3312
57		2547		74772		3314
58		2534		74844		3313
59		2509		74906		3312
60		2495		74954		3312
61		2500		74999		3311
62		2493		75064		3310
63		2484		75116		3313
64		2466		75157		3306
65		2448		75204		3306
66		2442		75246		3307
67		2437		75272		3310
68		2427		75299		3306
69		2427		75314		3304
70		2426		75338		3300
71		2420		75359		3304
72		2424		75384		3305
73		2411		75401		3307
74		2414		75423		3304
75		2404		75447		3309
76		2399		75470		3312
77		2390		75490		3311
78		2389		75511		3313
79		2393		75536		3317
80		2388		75557		3317
81		2390		75585		3319
82		2384		75602		3323
83		2383		75611		3319
84		2383		75636		3325
85		2375		75655		3328
86		2366		75674		3330
87		2364		75690		3326
88		2365		75703		3326
