# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		4865		1988		1452
1		4358		3988		1465
2		3916		5993		1523
3		3839		8023		1571
4		3796		10026		1606
5		3754		12053		1520
6		3727		14087		1563
7		3697		16101		1542
8		3688		18137		1577
9		3658		20150		1550
10		3664		22176		1592
11		3647		24203		1598
12		3579		26212		1616
13		3584		28240		1597
14		3548		30269		1607
15		3519		32285		1606
16		3502		34304		1617
17		3486		36329		1601
18		3512		38353		1646
19		3513		40363		1604
20		3526		42390		1597
21		3475		44430		1633
22		3457		46476		1632
23		3424		48497		1587
24		3420		50544		1645
25		3383		52564		1635
26		3414		54593		1650
27		3345		56626		1622
28		3352		58664		1643
29		3356		60687		1626
30		3350		62731		1649
31		3323		64767		1642
32		3338		66807		1646
33		3320		68828		1644
34		3299		70863		1663
35		3304		72895		1618
36		3278		74944		1669
37		3319		76975		1655
38		3303		79005		1642
39		3295		81045		1656
40		3266		83110		1652
41		3262		85152		1664
42		3328		87183		1654
43		3256		89208		1663
44		3258		91280		1654
45		3257		93324		1671
46		3262		95365		1657
47		3255		97392		1649
48		3278		99427		1652
49		3279		101476		1669
50		3274		103517		1634
51		3261		105557		1642
52		3253		107611		1665
53		3211		109637		1640
54		3215		111671		1648
55		3243		113708		1647
56		3231		115754		1643
57		3218		117798		1635
58		3239		119837		1651
59		3197		121895		1635
60		3177		123949		1645
61		3198		126003		1666
62		3243		128035		1638
63		3194		130076		1642
64		3193		132108		1654
65		3205		134142		1641
66		3163		136168		1683
67		3176		138215		1653
68		3156		140270		1645
69		3156		142309		1661
70		3147		144356		1670
71		3118		146429		1657
72		3093		148485		1675
73		3079		150552		1656
74		3061		152609		1650
75		3052		154664		1676
76		3080		156723		1661
77		3071		158783		1668
78		3078		160858		1679
79		3058		162912		1695
80		3069		164977		1650
81		3041		167022		1679
82		3058		169103		1665
83		3038		171166		1649
84		3030		173237		1674
85		3044		175297		1670
86		3047		177351		1657
87		3024		179411		1657
88		3050		181472		1662
89		3020		183533		1661
90		3018		185583		1678
91		3018		187653		1682
92		3009		189721		1662
93		3017		191787		1668
94		2991		193859		1683
95		3010		195914		1647
96		3013		197992		1662
97		2992		200047		1676
98		2990		202108		1667
99		3003		204159		1678
100		2969		206244		1677
101		2957		208328		1670
102		2944		210408		1695
103		2965		212490		1677
104		2945		214570		1672
105		2936		216668		1686
106		2948		218760		1686
107		2927		220832		1679
108		2929		222914		1698
109		2902		224980		1686
110		2911		227081		1696
111		2921		229184		1700
112		2940		231276		1696
113		2932		233356		1653
114		2920		235419		1694
115		2901		237493		1689
116		2886		239566		1683
117		2877		241631		1701
118		2888		243699		1703
119		2907		245761		1661
120		2910		247849		1707
121		2900		249933		1689
122		2901		252006		1691
123		2921		254060		1680
124		2908		256139		1703
125		2890		258209		1684
126		2897		260272		1698
127		2924		262340		1696
128		2912		264391		1680
129		2891		266461		1682
130		2883		268536		1707
131		2912		270608		1671
132		2877		272681		1712
133		2883		274750		1694
134		2865		276822		1697
135		2858		278887		1706
136		2847		280946		1724
137		2851		283020		1673
138		2857		285087		1719
139		2851		287175		1704
140		2839		289260		1701
141		2845		291339		1697
142		2837		293408		1700
143		2861		295492		1681
144		2844		297589		1705
145		2853		299681		1685
146		2858		301768		1683
147		2837		303843		1679
148		2835		305921		1680
149		2841		308004		1655
150		2809		310077		1705
151		2819		312169		1679
152		2837		314259		1665
153		2824		316347		1692
154		2817		318425		1686
155		2808		320526		1677
156		2813		322597		1707
157		2807		324692		1677
158		2824		326766		1680
159		2813		328853		1693
160		2810		330949		1688
161		2799		333027		1674
162		2802		335121		1695
163		2821		337198		1682
164		2804		339274		1685
165		2791		341365		1699
166		2810		343443		1692
167		2800		345536		1665
168		2810		347611		1707
169		2798		349708		1679
170		2803		351808		1676
171		2783		353901		1683
172		2803		356002		1702
173		2802		358090		1679
174		2793		360185		1701
175		2783		362293		1687
176		2783		364389		1694
177		2760		366489		1696
178		2783		368573		1702
179		2797		370665		1676
180		2784		372764		1708
181		2789		374852		1697
182		2798		376956		1692
183		2776		379042		1698
184		2772		381127		1700
185		2760		383228		1690
186		2757		385310		1712
187		2753		387379		1699
188		2748		389445		1689
189		2753		391545		1708
190		2736		393662		1707
191		2754		395749		1693
192		2756		397822		1718
193		2744		399898		1717
194		2726		401971		1691
195		2724		404053		1705
196		2743		406152		1709
197		2732		408253		1694
198		2735		410344		1713
199		2718		412426		1706
200		2731		414522		1701
201		2729		416618		1712
202		2730		418711		1714
203		2735		420787		1696
204		2722		422870		1715
205		2703		424962		1713
206		2731		427053		1702
207		2716		429140		1714
208		2728		431232		1707
209		2705		433297		1697
210		2703		435392		1703
211		2690		437479		1712
212		2706		439574		1691
213		2707		441651		1701
214		2704		443744		1708
215		2696		445840		1689
216		2684		447933		1719
217		2683		450014		1710
218		2701		452095		1680
219		2697		454171		1708
220		2710		456246		1705
221		2703		458332		1676
222		2697		460419		1701
223		2689		462516		1701
224		2683		464619		1694
225		2680		466716		1710
226		2686		468810		1698
227		2681		470910		1692
228		2691		472995		1708
229		2683		475091		1700
230		2690		477185		1694
231		2684		479270		1703
232		2683		481363		1697
233		2684		483452		1698
234		2677		485532		1704
235		2660		487612		1699
236		2673		489700		1693
237		2660		491792		1705
238		2660		493884		1713
239		2655		495976		1694
240		2656		498060		1716
241		2654		500156		1714
242		2656		502238		1707
243		2663		504341		1714
244		2661		506429		1706
245		2646		508524		1718
246		2646		510620		1723
247		2633		512697		1723
248		2650		514802		1709
249		2640		516890		1721
250		2635		519004		1728
251		2630		521106		1713
252		2639		523210		1723
253		2634		525294		1719
254		2627		527403		1706
255		2627		529520		1726
256		2629		531602		1734
257		2615		533702		1708
258		2633		535795		1722
259		2609		537888		1722
260		2611		539980		1716
261		2608		542092		1729
262		2595		544200		1724
263		2600		546282		1716
264		2606		548375		1719
265		2591		550468		1717
266		2613		552581		1718
267		2601		554675		1724
268		2607		556775		1729
269		2591		558877		1701
270		2608		560981		1720
271		2605		563085		1716
272		2605		565190		1709
273		2625		567295		1732
274		2596		569391		1725
275		2592		571490		1709
276		2609		573577		1722
277		2600		575672		1725
278		2607		577765		1716
279		2595		579866		1725
280		2602		581967		1720
281		2605		584064		1699
282		2596		586183		1727
283		2598		588293		1720
284		2599		590408		1706
285		2591		592516		1721
286		2596		594609		1720
287		2587		596712		1711
288		2598		598814		1716
289		2592		600907		1714
290		2596		603001		1709
291		2595		605114		1713
292		2579		607215		1718
293		2587		609304		1704
294		2575		611407		1715
295		2585		613516		1719
296		2580		615637		1701
297		2577		617710		1715
298		2593		619802		1712
299		2583		621884		1695
300		2581		624000		1721
301		2579		626115		1714
302		2574		628214		1705
303		2583		630311		1717
304		2563		632428		1713
305		2564		634529		1700
306		2568		636635		1717
307		2566		638751		1716
308		2577		640856		1709
309		2565		642964		1716
310		2566		645060		1713
311		2559		647154		1700
312		2564		649246		1721
313		2569		651355		1710
314		2568		653461		1696
315		2560		655559		1714
316		2570		657663		1717
317		2551		659764		1702
318		2562		661859		1714
319		2555		663971		1704
320		2560		666082		1697
321		2550		668196		1708
322		2549		670288		1714
323		2553		672382		1702
324		2548		674482		1715
325		2548		676593		1706
326		2557		678691		1697
327		2545		680804		1715
328		2547		682905		1712
329		2533		685014		1694
330		2542		687135		1722
331		2542		689242		1714
332		2539		691357		1710
333		2542		693464		1714
334		2493		694228		1710
335		2468		694991		1724
336		2429		695733		1740
337		2411		696498		1742
338		2397		697248		1733
339		2375		697992		1732
340		2364		698709		1730
341		2354		699438		1732
342		2340		700139		1731
343		2331		700838		1732
344		2328		701538		1738
345		2310		702235		1733
346		2304		702922		1736
347		2303		703600		1739
348		2298		704282		1741
349		2290		704954		1739
350		2285		705617		1741
351		2284		706285		1745
