# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		590473		47680		45773
1		574912		96077		46614
2		541985		144463		46797
3		483088		192987		46925
4		424514		241395		47050
5		373375		289869		47085
6		333995		338239		47122
7		303340		386626		47149
8		278768		435173		47250
9		263328		483551		47185
10		249257		532141		47143
11		238420		580590		47175
12		229702		629066		47107
13		222729		677491		47169
14		216586		725883		47289
15		211684		774264		47293
16		207678		822754		47342
17		204862		870985		47254
18		202803		919356		47447
19		201825		967778		47351
20		198460		1016219		47379
21		197653		1064551		47295
22		196178		1112834		47295
23		195118		1161153		47387
24		193099		1209545		47388
25		192314		1257997		47411
26		191669		1306300		47523
27		190208		1354662		47460
28		189307		1403094		47311
29		188854		1451531		47425
30		187845		1499764		47399
31		186572		1548168		47416
32		185706		1596538		47451
33		185901		1645066		47505
34		184949		1693496		47532
35		183763		1741691		47486
36		182915		1789967		47548
37		181484		1838535		47551
38		180166		1886766		47626
39		179629		1935109		47655
40		178808		1983386		47626
41		177599		2031883		47627
42		176184		2080285		47596
43		175447		2128642		47619
44		174890		2177045		47569
45		174337		2225322		47597
46		173581		2273666		47556
47		173038		2322006		47516
48		172905		2370256		47491
49		172407		2418529		47602
50		171571		2466877		47556
51		170789		2515270		47535
52		169805		2563668		47570
53		168341		2611938		47560
54		168478		2660386		47593
55		167589		2708836		47622
56		166832		2757221		47601
57		166474		2805540		47596
58		165944		2853902		47558
59		165563		2902361		47596
60		165373		2950744		47589
61		164734		2999158		47675
62		165691		3047427		47631
63		165070		3095681		47623
64		165149		3144057		47650
65		164653		3192514		47664
66		163872		3240748		47694
67		162711		3289105		47613
68		163265		3337519		47559
69		163019		3385872		47594
70		163389		3434320		47617
71		163513		3482626		47550
72		163080		3531113		47670
73		163226		3579632		47554
74		163190		3627895		47559
75		163024		3676145		47651
76		162754		3724320		47677
77		162657		3772618		47740
78		162058		3821148		47749
79		162545		3869694		47668
80		161707		3918096		47718
81		161262		3966521		47762
82		161343		4014986		47672
83		161297		4063459		47752
84		161093		4111667		47678
85		161373		4159857		47729
86		162143		4208317		47692
87		161131		4256694		47704
88		161092		4305154		47722
89		161019		4353567		47684
90		160728		4401947		47631
91		160941		4450311		47653
92		161034		4498620		47536
93		161187		4547010		47616
94		160707		4595306		47616
95		160314		4643740		47601
96		160601		4692125		47629
97		160164		4740439		47656
98		160411		4788795		47693
99		160037		4837056		47613
100		160042		4885502		47578
101		159522		4933658		47617
102		159269		4981903		47605
103		159333		5030257		47600
104		159205		5078595		47652
105		158982		5126814		47621
106		158836		5175114		47667
107		158477		5223525		47684
108		158517		5271871		47671
109		157789		5320200		47680
110		156799		5368506		47625
111		155396		5416765		47632
112		154818		5465079		47627
113		154391		5513456		47627
114		154453		5562035		47611
115		153922		5610452		47669
116		154049		5658666		47639
117		154318		5706977		47672
118		153635		5755298		47649
119		153846		5803762		47777
120		153911		5852208		47723
121		153976		5900724		47691
122		153535		5949162		47740
123		153889		5997630		47707
124		153536		6046050		47673
125		152916		6094334		47716
126		153178		6142743		47709
127		152751		6191368		47798
128		152292		6239758		47678
129		152738		6288175		47726
130		153121		6336532		47692
131		152770		6384890		47760
132		152961		6433220		47700
133		152757		6481514		47748
134		152459		6529954		47717
135		152093		6578357		47770
136		152192		6626659		47730
137		151864		6675116		47749
138		152197		6723551		47690
139		152116		6771883		47743
140		151820		6820138		47756
141		151489		6868303		47742
142		151422		6916652		47745
143		150785		6965100		47833
144		150191		7013416		47769
145		150469		7061806		47756
146		150371		7110135		47693
147		150187		7158618		47676
148		150395		7206964		47654
149		150643		7255426		47707
150		151081		7303726		47639
151		150892		7352018		47652
152		151337		7400291		47636
153		151353		7448596		47685
154		150946		7496944		47688
155		150831		7545270		47707
156		150540		7593785		47681
157		150442		7642259		47595
158		150905		7690660		47621
159		150645		7738865		47613
160		150098		7787203		47613
161		150066		7835749		47673
162		149998		7884114		47697
163		150283		7932593		47688
164		149634		7980875		47641
165		149309		8029186		47703
166		149426		8077522		47689
167		149681		8126075		47710
168		149312		8174356		47680
169		148988		8222713		47697
170		148727		8270951		47690
171		148377		8319375		47626
172		148340		8367842		47632
173		148495		8416098		47679
174		148996		8464500		47708
175		148783		8512999		47728
176		148272		8561361		47747
177		148713		8609645		47723
178		148662		8657902		47717
179		148503		8706357		47813
180		148031		8754737		47756
181		147811		8803080		47759
182		147896		8851417		47771
183		147588		8899679		47764
184		147423		8947978		47707
185		147119		8996371		47826
186		147161		9044725		47733
187		147132		9092964		47734
188		146718		9141301		47730
189		146602		9189758		47699
190		146600		9238277		47711
191		146526		9286509		47636
192		146418		9334791		47679
193		146276		9383160		47660
194		146081		9431433		47656
195		145689		9479900		47687
196		145640		9528106		47706
197		145687		9576435		47661
198		145608		9624764		47659
199		145622		9673127		47664
200		145938		9721564		47633
201		146258		9769782		47666
202		146362		9818026		47636
203		145924		9866379		47691
204		145714		9914562		47694
205		145542		9962846		47734
206		145416		10011303		47703
207		145142		10059697		47658
208		145379		10108033		47646
209		145262		10156408		47688
210		145241		10204663		47649
211		145156		10252935		47690
212		144994		10301257		47666
213		145284		10349519		47681
214		144914		10397874		47668
215		144756		10446225		47687
216		144825		10494677		47683
217		144734		10543169		47692
218		144606		10591428		47692
219		144627		10639780		47686
220		144866		10688081		47717
221		144789		10736399		47707
222		144565		10784925		47710
223		144417		10833266		47734
224		144333		10881650		47681
225		144033		10930108		47663
226		143941		10978345		47684
227		143758		11026552		47660
228		143598		11074778		47726
229		143524		11122966		47746
230		143515		11171374		47749
231		143412		11219650		47766
232		143454		11268008		47778
233		143589		11316302		47767
234		143171		11364585		47723
235		143113		11412972		47775
236		143178		11461309		47752
237		143075		11509564		47748
238		143116		11557783		47787
239		143092		11606241		47800
240		142944		11654681		47766
241		142995		11702786		47769
242		142843		11751192		47750
243		142513		11799563		47749
244		142211		11847736		47782
245		142259		11895934		47690
246		142179		11944374		47720
247		141999		11992790		47755
248		141997		12041151		47714
249		141759		12089461		47772
250		141954		12137803		47712
251		141758		12186256		47763
252		141713		12234710		47739
253		141761		12283077		47779
254		141608		12331375		47729
255		141635		12379727		47761
256		141652		12428024		47733
257		141533		12476235		47748
