# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		8904		3390		3001
1		8313		6891		3014
2		7823		10468		3106
3		7424		14063		3080
4		7168		17608		3123
5		6901		21198		3178
6		6698		24757		3201
7		6600		28350		3199
8		6480		31999		3194
9		6314		35632		3229
10		6209		39250		3229
11		6076		42856		3205
12		5995		46499		3209
13		5889		50111		3158
14		5815		53736		3222
15		5778		57331		3230
16		5701		60955		3214
17		5595		64552		3246
18		5524		68148		3200
19		5472		71746		3240
20		5394		75378		3266
21		5386		78961		3240
22		5206		82546		3244
23		5227		86137		3282
24		5208		89748		3257
25		5152		93374		3239
26		5110		96957		3256
27		5066		100543		3248
28		4970		104132		3249
29		4980		107718		3243
30		4936		111299		3267
31		4894		114881		3235
32		4791		118469		3245
33		4786		122049		3254
34		4838		125644		3260
35		4795		129247		3250
36		4758		132833		3279
37		4741		136454		3253
38		4740		140089		3249
39		4690		143661		3254
40		4684		147264		3244
41		4673		150875		3260
42		4616		154444		3252
43		4585		158045		3246
44		4624		161644		3251
45		4611		165254		3255
46		4625		168847		3247
47		4576		172421		3247
48		4482		175992		3260
49		4512		179596		3251
50		4532		183191		3266
51		4537		186802		3245
52		4468		190361		3245
53		4489		193991		3263
54		4447		197549		3273
55		4506		201088		3289
56		4446		204677		3290
57		4473		208266		3286
58		4438		211895		3262
59		4370		215486		3262
60		4423		219084		3257
61		4313		222639		3272
62		4320		226235		3278
63		4326		229803		3269
64		4303		233389		3258
65		4370		237014		3270
66		4369		240613		3252
67		4247		244227		3261
68		4243		247831		3233
69		4248		251425		3219
70		4224		254997		3250
71		4277		258608		3226
72		4246		262222		3256
73		4237		265828		3238
74		4289		269400		3246
75		4207		272983		3256
76		4217		276545		3295
77		4195		280163		3288
78		4227		283787		3258
79		4183		287396		3256
80		4167		291037		3281
81		4181		294680		3267
82		4137		298266		3281
83		4165		301863		3292
84		4136		305425		3307
85		4120		309033		3295
86		4128		312624		3283
87		4121		316229		3296
88		4148		319854		3274
89		4116		323476		3273
90		4068		327090		3271
91		4004		330739		3264
92		4019		334350		3298
93		4017		337955		3301
94		3998		341554		3280
95		4037		345175		3268
96		4031		348788		3283
97		4063		352428		3291
98		3997		356029		3288
99		4008		359625		3283
100		4008		363230		3284
101		3995		366829		3278
102		3965		370423		3285
103		4000		374008		3320
104		4061		377628		3315
105		3991		381267		3313
106		4013		384873		3329
107		3971		388500		3305
108		3982		392088		3302
109		3900		395666		3304
110		3910		399298		3296
111		3872		402878		3294
112		3841		406434		3277
113		3822		410101		3288
114		3803		413703		3324
115		3807		417314		3316
116		3818		420869		3298
117		3832		424478		3304
118		3834		428070		3316
119		3780		431686		3304
120		3799		435246		3328
121		3776		438865		3309
122		3799		442492		3298
123		3776		446129		3309
124		3802		449740		3328
125		3804		453321		3317
126		3805		456925		3344
127		3740		460517		3328
128		3781		464148		3322
129		3759		467747		3319
130		3780		471365		3326
131		3721		474985		3328
132		3698		478644		3313
133		3706		482245		3321
134		3713		485815		3317
135		3693		489372		3302
136		3725		492982		3312
137		3727		496562		3336
138		3721		500151		3320
139		3713		503759		3318
140		3720		507404		3325
141		3712		510995		3309
142		3699		514597		3302
143		3682		518180		3324
144		3666		521762		3319
145		3651		525341		3321
146		3651		528931		3325
147		3657		532521		3314
148		3670		536117		3330
149		3592		539769		3321
150		3600		543390		3320
151		3619		547009		3324
152		3598		550602		3327
153		3591		554245		3338
154		3545		557862		3334
155		3575		561478		3336
156		3568		565103		3331
157		3577		568688		3329
158		3581		572316		3322
159		3572		575914		3322
160		3584		579538		3326
161		3545		583170		3322
162		3594		586784		3337
163		3583		590420		3292
164		3545		594030		3310
165		3530		597630		3314
166		3521		601254		3324
167		3532		604895		3320
168		3506		608547		3319
169		3498		612142		3337
170		3479		615737		3334
171		3502		619325		3349
172		3524		622904		3359
173		3525		626503		3338
174		3501		630081		3323
175		3496		633674		3336
176		3512		637315		3349
177		3487		640965		3352
178		3496		644581		3356
179		3439		648198		3329
180		3448		651796		3340
181		3431		655422		3334
182		3446		659016		3320
183		3435		662599		3345
184		3480		666189		3344
185		3446		669836		3347
186		3459		673470		3352
187		3492		677104		3340
188		3455		680702		3349
189		3413		684340		3349
190		3430		687898		3335
191		3426		691542		3354
192		3387		695092		3355
193		3382		698720		3335
194		3422		702303		3358
195		3413		705909		3339
196		3439		709541		3335
197		3404		713138		3348
198		3384		716769		3349
199		3411		720384		3339
200		3428		723972		3353
201		3409		727551		3349
202		3402		731164		3357
203		3406		734777		3362
204		3426		738374		3350
205		3462		741972		3347
206		3428		745563		3352
207		3420		749120		3353
208		3406		752744		3334
209		3382		756312		3335
210		3359		759942		3337
211		3371		763574		3331
212		3364		767187		3311
213		3338		770836		3327
214		3311		774421		3321
215		3316		778016		3331
216		3321		781622		3327
217		3304		785204		3347
218		3298		788769		3349
219		3316		792382		3348
220		3290		795990		3334
221		3278		799596		3342
222		3292		803223		3338
223		3310		806828		3327
224		3305		810444		3348
225		3298		814061		3356
226		3303		817640		3357
227		3290		821241		3357
228		3325		824804		3335
229		3282		828399		3350
230		3290		831988		3360
231		3270		835554		3331
232		3253		839138		3343
233		3247		842720		3343
234		3208		846338		3344
235		3197		849957		3342
236		3197		853567		3330
237		3198		857172		3350
238		3178		860772		3346
239		3185		864359		3336
240		3212		868012		3345
241		3211		871544		3345
242		3206		875217		3327
243		3214		878834		3336
244		3198		882452		3325
245		3208		886098		3331
246		3216		889666		3322
247		3204		893318		3330
248		3229		896927		3321
249		3190		900547		3336
250		3183		904161		3341
251		3187		907804		3327
252		3184		911409		3340
253		3184		915025		3319
254		3186		918589		3335
255		3186		922221		3320
256		3182		925866		3325
257		3223		929465		3336
258		3201		933061		3319
259		3202		936628		3323
260		3158		940223		3333
261		3180		943870		3321
262		3184		947448		3321
263		3176		951082		3331
264		3173		954691		3335
265		3182		958322		3320
266		3167		961898		3331
267		3200		965517		3322
268		3203		969102		3328
269		3198		972710		3323
270		3177		976277		3332
271		3182		979931		3327
272		3176		983571		3321
273		3161		987209		3315
274		3184		990816		3332
275		3203		994420		3330
276		3200		998014		3322
277		3194		1001609		3310
278		3193		1005214		3325
279		3156		1008810		3334
280		3156		1012402		3337
281		3176		1015993		3331
282		3172		1019600		3328
283		3154		1023179		3327
284		3140		1026754		3327
285		3122		1030361		3326
286		3102		1033995		3329
287		3118		1037604		3320
288		3123		1041185		3318
289		3126		1044780		3324
290		3132		1048372		3323
291		3142		1051979		3333
292		3148		1055604		3326
293		3132		1059163		3328
294		3140		1062749		3332
295		3122		1066349		3340
296		3134		1069953		3339
297		3130		1073541		3325
298		3128		1077170		3323
299		3100		1080829		3324
300		3135		1084434		3327
301		3118		1088034		3316
302		3107		1091619		3315
303		3105		1095240		3328
304		3093		1098852		3326
305		3116		1102455		3317
306		3109		1106057		3321
307		3120		1109689		3319
308		3117		1113321		3315
309		3098		1116938		3318
310		3113		1120559		3315
311		3114		1124168		3305
312		3128		1127812		3306
313		3130		1131435		3304
314		3115		1134985		3307
315		3107		1138595		3315
316		3127		1142185		3328
317		3127		1145800		3312
318		3120		1149381		3329
319		3102		1153014		3319
320		3090		1156614		3322
321		3102		1160206		3318
322		3095		1163796		3322
323		3089		1167391		3330
324		3078		1170984		3332
325		3095		1174608		3325
326		3119		1178257		3326
327		3117		1181890		3329
